Date,7 DAYS MA,7 DAYS STD DEV,14 DAYS MA,21 DAYS MA,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,Close
2012-10-17,0.7597101377916933,0.24225778109082033,0.6044576699356444,0.5959333430751823,0.008922841969554235,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0334440050274978,0.14724631377743386,1.0303115973748305,0.8651151945620841
2012-10-18,0.799684994861278,-0.31238471866409584,0.6357206237575359,0.597430578890955,0.7167056936835511,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0429269470693017,0.2618644478637618,1.0303115973748305,0.8341811574754663
2012-10-19,0.8085682964322971,-0.29782716901467005,0.6647505094492918,0.597430578890955,1.424488545397548,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0524098891111058,0.37648258195008977,1.0303115973748305,0.8341811574754663
2012-10-22,0.8041266456467878,-0.3810604796621461,0.7004795995314539,0.607911229601363,-1.4066428614584396,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0808587152365174,0.7203369842090735,1.0966779685063226,0.9269832687353198
2012-10-23,0.8218932487888255,-0.038690255375181566,0.7362086896136154,0.6333642384694983,-0.6988600097444426,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0903416572783213,0.8349551182954015,1.0966779685063226,0.8960492316487019
2012-10-24,0.8396598519308632,0.005435547476598751,0.7697047115656419,0.6588172473376335,0.008922841969554235,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0998245993201252,0.9495732523817294,1.0966779685063226,0.8651151945620841
2012-10-25,0.8574264550729008,-0.2083592440411893,0.8009676653875334,0.6797785487584502,0.7167056936835511,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.1093075413619293,1.0641913864680574,1.0966779685063226,0.9269832687353198
2012-10-29,0.8840763597859577,-0.5392568435381865,0.8277644829491548,0.7052315576265855,-1.4066428614584396,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.1472393095291449,1.5226639228133692,1.1630443396378145,1.1744555654282622
2012-10-30,0.9284928676410522,0.7908968304060954,0.8701927774217221,0.7411652172051288,-0.6988600097444426,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.156722251570949,1.637282056899697,1.1630443396378145,1.0816534541684089
2012-10-31,0.9640260739251276,0.8934504135284871,0.8925234587230728,0.7726071693363543,0.008922841969554235,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.1662051936127529,1.751900190986025,1.1630443396378145,1.1125874912550267
2012-11-01,1.0040009309947129,0.8651201409904415,0.9103880037641536,0.8100380647306703,0.7167056936835511,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.1756881356545568,-1.6866438316038133,1.1630443396378145,1.4219278621212048
2012-11-02,1.0750673435628635,2.1124832795368285,0.9550493663668558,0.8579496108353949,1.424488545397548,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.1851710776963607,-1.5720256975174853,1.1630443396378145,1.2981917137747336
2012-11-05,1.1328088037744866,2.1124832795368316,0.9930115245791524,0.8998722136770292,-1.4066428614584396,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.2136199038217725,-1.2281712952585013,1.2294107107693066,1.20538960251488
2012-11-06,1.1816669624150904,1.4878426652092385,1.0265075465311795,0.9373031090713451,-0.6988600097444426,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.2231028458635764,-1.1135531611721734,1.2294107107693066,1.1744555654282622
2012-11-07,1.2172001686991656,0.7677536430135634,1.0577705003530709,0.967247825386798,0.008922841969554235,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.2325857879053803,-0.9989350270858456,1.2294107107693066,1.0816534541684089
