Date,7 DAYS MA,7 DAYS STD DEV,14 DAYS MA,21 DAYS MA,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,Close
2012-10-17,-0.07779157729630934,-0.48471373363842934,-0.039585060329379834,-0.04100743871875015,0.008922841969554235,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0334440050274978,0.14724631377743386,1.0303115973748305,0.4401183014570203
2012-10-18,-0.003835243450348536,1.4223146796032498,-0.007673914602764875,-0.010651126174478892,0.7167056936835511,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0429269470693017,0.2618644478637618,1.0303115973748305,0.20108091989733604
2012-10-19,0.038425498516932395,1.51744202518546,0.004292757406713696,0.0027413644527452415,1.424488545397548,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0524098891111058,0.37648258195008977,1.0303115973748305,0.2930183960102502
2012-10-22,0.09389273372859483,1.6280376612287735,0.025566854557790425,0.019705186369792634,-1.4066428614584396,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0808587152365174,0.7203369842090735,1.0966779685063226,0.27463087262072106
2012-10-23,0.14143608108579261,1.6065897392714346,0.04684095170886716,0.02863351117512621,-0.6988600097444426,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0903416572783213,0.8349551182954015,1.0966779685063226,0.21946844328686518
2012-10-24,0.181055540588526,1.4192718166997345,0.06412615819011779,0.04024033957666275,0.008922841969554235,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0998245993201252,0.9495732523817294,1.0966779685063226,0.21946844328686518
2012-10-25,0.2233163027862178,1.0444381453650124,0.08008173105342539,0.05184716797819902,0.7167056936835511,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.1093075413619293,1.0641913864680574,1.0966779685063226,0.2562433492311919
2012-10-29,0.27350093260796315,0.20010115450543228,0.09869656096861609,0.06613248629904345,-1.4066428614584396,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.1472393095291449,1.5226639228133692,1.1630443396378145,0.3114057785650478
2012-10-30,0.2550118339736648,-0.21806347032906942,0.126618805841402,0.08131063915195545,-0.6988600097444426,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.156722251570949,1.637282056899697,1.1630443396378145,0.27463087262072106
2012-10-31,0.2655770245230876,-0.2892859197881181,0.15321141709624492,0.09291746071504445,0.008922841969554235,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.1662051936127529,1.751900190986025,1.1630443396378145,0.23785596667639433
2012-11-01,0.2576531366686232,-0.3042236819323734,0.17714477129920475,0.10452428911658099,0.7167056936835511,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.1756881356545568,-1.6866438316038133,1.1630443396378145,0.20108091989733604
2012-11-02,0.24708794611920037,-0.2565763551076594,0.19575960121439545,0.11523828298604996,1.424488545397548,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.1851710776963607,-1.5720256975174853,1.1630443396378145,0.21946844328686518
2012-11-05,0.24708794611920037,-0.2565763551076594,0.21570406474752915,0.12684511138758622,-1.4066428614584396,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.2136199038217725,-1.2281712952585013,1.2294107107693066,0.09075606122962428
2012-11-06,0.2285988677153129,0.08516137342011203,0.22767074694101067,0.1313092772094768,-0.6988600097444426,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.2231028458635764,-1.1135531611721734,1.2294107107693066,0.09075606122962428
2012-11-07,0.20482720415191946,0.243187463436312,0.24096705256843226,0.13577344303136735,0.008922841969554235,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.2325857879053803,-0.9989350270858456,1.2294107107693066,0.10914344378442185
2012-11-08,0.1757729351986089,0.15028637071967907,0.21703368818146923,0.1447017678367012,0.7167056936835511,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.2420687299471842,-0.8843168929995175,1.2294107107693066,0.09075606122962428
