Date,7 DAYS MA,7 DAYS STD DEV,14 DAYS MA,21 DAYS MA,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,Close
2012-12-06,-2.061432554116056,-0.16448722342056696,-2.0283740217890416,-2.0076443999030067,0.7167056936835511,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.5075911071176944,-1.1135531611721734,1.4948761952952747,-2.1059655917184177
2012-12-07,-2.080048692005879,-0.43206796601622594,-2.0386257907551815,-2.0138636316840945,1.424488545397548,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.5170740491594983,-0.9989350270858456,1.4948761952952747,-2.0279145522821747
2012-12-10,-2.0837719195838433,-0.5691993042624647,-2.0395577697521032,-2.01635132439653,-1.4066428614584396,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.5455228752849102,-0.6550806248268617,1.5612425664267668,-2.00189753913676
2012-12-11,-2.081910305794861,-0.4912001804085332,-2.0404897487490254,-2.0175951707527475,-0.6988600097444426,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.555005817326714,-0.5404624907405338,1.5612425664267668,-2.0409230588548817
2012-12-12,-2.0763254644279145,-0.43206796601622616,-2.041421727745947,-2.020082863465183,0.008922841969554235,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.564488759368518,-0.42584435665420584,1.5612425664267668,-2.014906045709467
2012-12-13,-2.061432554116056,-0.40441461688813235,-2.041421727745947,-2.021948632999509,0.7167056936835511,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.5739717014103218,-0.3112262225678779,1.5612425664267668,-2.0409230588548817
2012-12-14,-2.050262871382163,-0.5342791052396421,-2.042353706742869,-2.024436325711944,1.424488545397548,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.5834546434521257,-0.19660808848154995,1.5612425664267668,-2.118974098291125
2012-12-17,-2.0484012575931803,-0.6134887834634813,-2.052605475709009,-2.031277480671141,-1.4066428614584396,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.6119034695775376,0.14724631377743386,1.6276089375582588,-2.066940072000296
2012-12-18,-2.0428164162262337,-0.7524372150608512,-2.0591293286874617,-2.0362528660960115,-0.6988600097444426,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.6213864116193415,0.2618644478637618,1.6276089375582588,-2.079948578573003
2012-12-19,-2.050262871382163,-0.7243468921210715,-2.0647212026689927,-2.0393624819865552,0.008922841969554235,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.6308693536611454,0.37648258195008977,1.6276089375582588,-2.1059655917184177
2012-12-20,-2.065155781694021,-0.7814442469387334,-2.0712450556474455,-2.0449597905895347,0.7167056936835511,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.6403522957029493,0.4911007160364177,1.6276089375582588,-2.079948578573003
2012-12-21,-2.0707406230609675,-0.8191401741321473,-2.0712450556474455,-2.04744748330197,1.424488545397548,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.6498352377447534,0.6057188501227456,1.6276089375582588,-2.0409230588548817
2012-12-26,-2.0744638506389323,-0.95967723634405,-2.065653181665915,-2.0486913296581877,0.008922841969554235,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.697249947953773,1.1788095205543854,1.6939753086897509,-2.053931565427589
2012-12-27,-2.0763254644279145,-1.0112305124472487,-2.0609932866813057,-2.049935176014405,0.7167056936835511,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.706732889995577,1.2934276546407133,1.6939753086897509,-2.0929570851457107
2012-12-28,-2.07260223684995,-1.1296779036044824,-2.05819734969054,-2.0555324846173844,1.424488545397548,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.7162158320373808,1.4080457887270412,1.6939753086897509,-2.066940072000296
2013-01-02,-2.07260223684995,-1.1296779036044824,-2.0554014126997746,-2.059885946864146,0.008922841969554235,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.7071262450538383,-1.5720256975174853,-1.6907096190163429,-2.0929570851457107
2013-01-03,-2.0744638506389323,-1.1054725205346365,-2.060061307684384,-2.0642394091109075,0.7167056936835511,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.6976433030120341,-1.4574075634311574,-1.6907096190163429,-2.079948578573003
2013-01-04,-2.0707406230609675,-1.1911861142006706,-2.065653181665915,-2.0673490250014517,1.424488545397548,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.6881603609702303,-1.3427894293448293,-1.6907096190163429,-2.053931565427589
2013-01-07,-2.067017395483003,-1.172788413251065,-2.0665851606628367,-2.066105178645234,-1.4066428614584396,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.6597115348448186,-0.9989350270858456,-1.624343247884851,-2.0279145522821747
2013-01-08,-2.065155781694021,-1.0976433003229364,-2.0675171396597585,-2.061751716398472,-0.6988600097444426,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.6502285928030145,-0.8843168929995175,-1.624343247884851,-2.0409230588548817
2013-01-09,-2.0632941679050387,-1.0600757651977863,-2.0675171396597585,-2.0580201773298197,0.008922841969554235,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.6407456507612106,-0.7696987589131896,-1.624343247884851,-2.0929570851457107
2013-01-10,-2.0632941679050387,-1.0600757651977863,-2.065653181665915,-2.056154407795493,0.7167056936835511,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.6312627087194067,-0.6550806248268617,-1.624343247884851,-2.0929570851457107
2013-01-11,-2.067017395483003,-1.0112305124472514,-2.0675171396597585,-2.0555324846173844,1.424488545397548,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.6217797666776028,-0.5404624907405338,-1.624343247884851,-2.066940072000296
2013-01-14,-2.0632941679050387,-1.0600757651977863,-2.0665851606628367,-2.057398254151711,-1.4066428614584396,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.593330940552191,-0.19660808848154995,-1.5579768767533588,-2.0409230588548817
2013-01-15,-2.0577093265380917,-1.049269826565031,-2.0619252656782274,-2.0592640236860373,-0.6988600097444426,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.583847998510387,-0.08198995439522201,-1.5579768767533588,-1.9628720194186384
2013-01-16,-2.044678030015216,-0.6114343219679386,-2.053537454705931,-2.0555324846173844,0.008922841969554235,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.5743650564685832,0.03262817969110593,-1.5579768767533588,-1.9498635128459312
2013-01-17,-2.0335083472813222,-0.3105599800929967,-2.0470136017274783,-2.05242286872684,0.7167056936835511,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.5648821144267793,0.14724631377743386,-1.5579768767533588,-1.936855006273224
2013-01-18,-2.018615436969464,-0.06612857956074378,-2.0386257907551815,-2.04744748330197,1.424488545397548,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.5553991723849752,0.2618644478637618,-1.5579768767533588,-1.871812473409688
2013-01-21,-1.9869680025567655,0.18728031923526975,-2.02278214780751,-2.0356309429179027,-1.4066428614584396,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.5269503462595635,0.6057188501227456,-1.491610505621867,-1.9238464997005167
2013-01-22,-1.9627670232999959,-0.0891117858752351,-2.01253037884137,-2.028789787958706,-0.6988600097444426,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.5174674042177596,0.7203369842090735,-1.491610505621867,-1.9238464997005167
2013-01-23,-1.9422892716211912,-0.46395381160370747,-2.0004146518813863,-2.0213267098214,0.008922841969554235,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.5079844621759555,0.8349551182954015,-1.491610505621867,-1.9238464997005167
2013-01-25,-1.9255347475203506,-0.9817361208279249,-1.9892309039183245,-2.012619785327877,1.424488545397548,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.4890185780923477,1.0641913864680574,-1.491610505621867,-1.871812473409688
2013-01-28,-1.9125034509974748,-0.938309751473307,-1.9761831979614188,-2.002669014478136,-1.4066428614584396,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.460569751966936,1.4080457887270412,-1.4252441344903748,-1.936855006273224
2013-01-29,-1.9106418372084923,-0.9881753930122162,-1.969659344982966,-1.9976936290532656,-0.6988600097444426,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.451086809925132,1.5226639228133692,-1.4252441344903748,-1.9108379931278097
2013-01-30,-1.9069186096305282,-1.0351612810133568,-1.9603395550137472,-1.9908524740940687,0.008922841969554235,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.441603867883328,1.637282056899697,-1.4252441344903748,-1.8978294865551024
2013-01-31,-1.9106418372084923,-1.142220244509203,-1.94635987005992,-1.9815236264224367,0.7167056936835511,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.4321209258415242,1.751900190986025,-1.4252441344903748,-1.8978294865551024
2013-02-01,-1.9069186096305282,-1.1422202445092076,-1.9323801851060924,-1.9734386251070224,1.424488545397548,-1.33696183852111,-1.2988430611644861,-1.49508115481956,-1.4226379837997203,-1.6866438316038133,-1.4252441344903748,-1.9108379931278097
2013-02-04,-1.9050569958415458,-1.163855090096518,-1.9211964371430303,-1.964731700613499,-1.4066428614584396,-1.33696183852111,-1.2988430611644861,-1.49508115481956,-1.3941891576743084,-1.3427894293448293,-1.3588777633588827,-1.8978294865551024
2013-02-05,-1.9013337682635811,-1.1911861142008762,-1.9109446681768905,-1.9560247761199756,-0.6988600097444426,-1.33696183852111,-1.2988430611644861,-1.49508115481956,-1.3847062156325045,-1.2281712952585013,-1.3588777633588827,-1.8978294865551024
2013-02-06,-1.9050569958415458,-1.310142833233722,-1.906284773192281,-1.9485616979826703,0.008922841969554235,-1.33696183852111,-1.2988430611644861,-1.49508115481956,-1.3752232735907006,-1.1135531611721734,-1.3588777633588827,-1.871812473409688
2013-02-07,-1.8957489268966343,-1.343728558751402,-1.9006928992107501,-1.9410986198453646,0.7167056936835511,-1.33696183852111,-1.2988430611644861,-1.49508115481956,-1.3657403315488967,-0.9989350270858456,-1.3588777633588827,-1.9108379931278097
2013-02-08,-1.8957489268966343,-1.343728558751402,-1.8988289412169064,-1.9348793880642763,1.424488545397548,-1.33696183852111,-1.2988430611644861,-1.49508115481956,-1.3562573895070926,-0.8843168929995175,-1.3588777633588827,-1.9108379931278097
2013-02-11,-1.8976105406856165,-1.3231519723334615,-1.9016248782076717,-1.9261724635707533,-1.4066428614584396,-1.33696183852111,-1.2988430611644861,-1.49508115481956,-1.327808563381681,-0.5404624907405338,-1.2925113922273908,-1.9108379931278097
2013-02-12,-1.899472154474599,-1.3101428332337341,-1.9006928992107501,-1.91746553907723,-0.6988600097444426,-1.33696183852111,-1.2988430611644861,-1.49508115481956,-1.318325621339877,-0.42584435665420584,-1.2925113922273908,-1.9108379931278097
2013-02-13,-1.899472154474599,-1.3101428332337341,-1.8997609202138281,-1.9100024609399242,0.008922841969554235,-1.33696183852111,-1.2988430611644861,-1.49508115481956,-1.308842679298073,-0.3112262225678779,-1.2925113922273908,-1.9238464997005167
2013-02-14,-1.9031953820525636,-1.262543309012276,-1.8997609202138281,-1.9044051523369452,0.7167056936835511,-1.33696183852111,-1.2988430611644861,-1.49508115481956,-1.299359737256269,-0.19660808848154995,-1.2925113922273908,-1.8848209799823952
2013-02-15,-1.9013337682635811,-1.225333408238077,-1.9006928992107501,-1.9006736132682922,1.424488545397548,-1.33696183852111,-1.2988430611644861,-1.49508115481956,-1.2898767952144652,-0.08198995439522201,-1.2925113922273908,-1.8327869536915662
2013-02-18,-1.8957489268966343,-0.9323229542864836,-1.8932370672353753,-1.895076304665313,-1.4066428614584396,-1.33696183852111,-1.2988430611644861,-1.49508115481956,-1.2614279690890533,0.2618644478637618,-1.2261450210958986,-1.8327869536915662
2013-02-19,-1.8845792441627407,-0.7572056597311764,-1.8876451932538445,-1.8901009192404425,-0.6988600097444426,-1.33696183852111,-1.2988430611644861,-1.49508115481956,-1.2519450270472494,0.37648258195008977,-1.2261450210958986,-1.8457954602642734
2013-02-20,-1.8752711752178293,-0.7336137847002328,-1.883917277266157,-1.8888570728842249,0.008922841969554235,-1.33696183852111,-1.2988430611644861,-1.49508115481956,-1.2424620850054455,0.4911007160364177,-1.2261450210958986,-1.8588039668369807
2013-02-21,-1.8678247200619005,-0.79133309833335,-1.8811213402753917,-1.885747456993681,0.7167056936835511,-1.33696183852111,-1.2988430611644861,-1.49508115481956,-1.2329791429636416,0.6057188501227456,-1.2261450210958986,-1.8457954602642734
2013-02-22,-1.8585166511169888,-0.8833408812174443,-1.8764614452907824,-1.8820159179250282,1.424488545397548,-1.33696183852111,-1.2988430611644861,-1.49508115481956,-1.2234962009218378,0.7203369842090735,-1.2261450210958986,-1.8588039668369807
2013-02-25,-1.8492085821720776,-1.2253334082382115,-1.8736655083000169,-1.878906302034484,-1.4066428614584396,-1.33696183852111,-1.2988430611644861,-1.49508115481956,-1.1950473747964259,1.0641913864680574,-1.1597786499644067,-1.8457954602642734
2013-02-26,-1.8436237408051308,-1.3984157298672053,-1.8699375923123294,-1.8776624556782664,-0.6988600097444426,-1.33696183852111,-1.2988430611644861,-1.49508115481956,-1.185564432754622,1.1788095205543854,-1.1597786499644067,-1.8588039668369807
2013-02-27,-1.8473469683830954,-1.4164659255044139,-1.8690056133154076,-1.8739309166096139,0.008922841969554235,-1.33696183852111,-1.2988430611644861,-1.49508115481956,-1.176081490712818,1.2934276546407133,-1.1597786499644067,-1.7807529274007374
2013-02-28,-1.8399005132271662,-1.0045582078597461,-1.8596858233461893,-1.8677116848285256,0.7167056936835511,-1.33696183852111,-1.2988430611644861,-1.49508115481956,-1.1665985486710142,1.4080457887270412,-1.1597786499644067,-1.6246508485282507
2013-03-01,-1.8082530788144677,0.3404179137425442,-1.839182285413909,-1.8546512980882408,1.424488545397548,-1.33696183852111,-1.0094135108787161,-1.49508115481956,-1.15711560662921,-1.6866438316038133,-1.1597786499644067,-1.5986338353828362
2013-03-04,-1.7710208030348222,0.9668673741140245,-1.8168147894877849,-1.8403470649917382,-1.4066428614584396,-1.33696183852111,-1.0094135108787161,-1.49508115481956,-1.1286667805037984,-1.3427894293448293,-1.0934122788329146,-1.689693381391787
2013-03-05,-1.7486814375670352,0.9375195427497135,-1.8009711465401137,-1.8297743709638887,-0.6988600097444426,-1.33696183852111,-1.0094135108787161,-1.49508115481956,-1.1191838384619945,-1.2281712952585013,-1.0934122788329146,-1.689693381391787
2013-03-06,-1.7244804583102653,0.726372665759253,-1.7841955245955206,-1.8198236001141477,0.008922841969554235,-1.33696183852111,-1.0094135108787161,-1.49508115481956,-1.1097008964201904,-1.1135531611721734,-1.0934122788329146,-1.5335913025193002
2013-03-07,-1.679801727374691,0.8920262858234657,-1.759032091678631,-1.8024097511271013,0.7167056936835511,-1.33696183852111,-1.0094135108787161,-1.49508115481956,-1.1002179543783865,-0.9989350270858456,-1.0934122788329146,-1.6636763682463724
2013-03-08,-1.6518775205399567,0.1604927536175815,-1.7469163647186472,-1.7924589802773603,1.424488545397548,-1.33696183852111,-1.0094135108787161,-1.49508115481956,-1.0907350123365827,-0.8843168929995175,-1.0934122788329146,-1.6246508485282507
2013-03-11,-1.62953815507217,-0.36737067891245584,-1.7320047007678983,-1.7787766703589667,-1.4066428614584396,-1.33696183852111,-1.0094135108787161,-1.49508115481956,-1.0622861862111708,-0.5404624907405338,-1.0270459077014227,-1.5986338353828362
2013-03-13,-1.625814927494205,-0.3346050492176188,-1.714297099826383,-1.7638505140843552,0.008922841969554235,-1.33696183852111,-1.0094135108787161,-1.49508115481956,-1.043320302127563,-0.3112262225678779,-1.0270459077014227,-1.5986338353828362
2013-03-14,-1.625814927494205,-0.3346050492176188,-1.6956575198879462,-1.748924357809744,0.7167056936835511,-1.33696183852111,-1.0094135108787161,-1.49508115481956,-1.033837360085759,-0.19660808848154995,-1.0270459077014227,-1.6636763682463724
2013-03-15,-1.6220916999162407,-0.42509570210587916,-1.6826098139310406,-1.7371078174256764,1.424488545397548,-1.33696183852111,-1.0094135108787161,-1.49508115481956,-1.0243544180439552,-0.08198995439522201,-1.0270459077014227,-1.7417274076826157
2013-03-18,-1.62953815507217,-0.1333239777367006,-1.6742220029587445,-1.7284008929321535,-1.4066428614584396,-1.33696183852111,-1.0094135108787161,-1.49508115481956,-0.9959055919185433,0.2618644478637618,-0.9606795365699305,-1.689693381391787
2013-03-19,-1.6518775205399567,-0.4532301434032104,-1.6630382549956821,-1.7190720452605217,-0.6988600097444426,-1.33696183852111,-1.0094135108787161,-1.49508115481956,-0.9864226498767394,0.37648258195008977,-0.9606795365699305,-1.6766848748190797
2013-03-20,-1.6537391343289392,-0.4390806498641977,-1.6499905490387763,-1.711608967123216,0.008922841969554235,-1.33696183852111,-1.0094135108787161,-1.49508115481956,-0.9769397078349354,0.4911007160364177,-0.9606795365699305,-1.637659355100958
2013-03-21,-1.6556007481179216,-0.46395381160391225,-1.6397387800726364,-1.7022801194515838,0.7167056936835511,-1.33696183852111,-1.0094135108787161,-1.49508115481956,-0.9674567657931316,0.6057188501227456,-0.9606795365699305,-1.6246508485282507
2013-03-22,-1.659323975695886,-0.5613417161938791,-1.6397387800726364,-1.691707425423734,1.424488545397548,-1.33696183852111,-1.0094135108787161,-1.49508115481956,-0.9579738237513277,0.7203369842090735,-0.9606795365699305,-1.6766848748190797
2013-03-25,-1.67049365842978,-0.7692407793935904,-1.6453306540541675,-1.683000500930211,-1.4066428614584396,-1.33696183852111,-1.0094135108787161,-1.49508115481956,-0.9295249976259158,1.0641913864680574,-0.8943131654384385,-1.637659355100958
2013-03-26,-1.6667704308518152,-0.7174576926477751,-1.6416027380664804,-1.67304973008047,-0.6988600097444426,-1.33696183852111,-1.0094135108787161,-1.49508115481956,-0.9200420555841119,1.1788095205543854,-0.8943131654384385,-1.5986338353828362
2013-03-27,-1.6462926791730101,-0.8833408812176948,-1.6350788850880276,-1.6606112665182937,0.008922841969554235,-1.33696183852111,-1.0094135108787161,-1.49508115481956,-0.910559113542308,1.2934276546407133,-0.8943131654384385,-1.5986338353828362
2013-03-28,-1.633261382650134,-0.9031164801141676,-1.6397387800726364,-1.6487947261342268,0.7167056936835511,-1.33696183852111,-1.0094135108787161,-1.49508115481956,-0.901076171500504,1.4080457887270412,-0.8943131654384385,-1.5596083156647147
2013-04-01,-1.616506858549294,-0.7839057726992502,-1.6322829480972616,-1.634490493037724,-1.4066428614584396,-0.4438379154231994,-0.7199839605929462,-1.49508115481956,-0.8631444033332883,-1.6866438316038133,-0.8279467943069465,-1.6246508485282507
2013-04-02,-1.6146452447603115,-0.8013383011654523,-1.6322829480972616,-1.6270274149004182,-0.6988600097444426,-0.4438379154231994,-0.7199839605929462,-1.49508115481956,-0.8536614612914843,-1.5720256975174853,-0.8279467943069465,-1.585625328810129
2013-04-03,-1.6090604033933649,-0.7644069199252171,-1.6313509691003398,-1.6251616453660924,0.008922841969554235,-0.4438379154231994,-0.7199839605929462,-1.49508115481956,-0.8441785192496805,-1.4574075634311574,-0.8279467943069465,-1.5335913025193002
2013-04-04,-1.5885826517145598,-0.8191401741326945,-1.6266910741157308,-1.6220520294755478,0.7167056936835511,-0.4438379154231994,-0.7199839605929462,-1.49508115481956,-0.8346955772078766,-1.3427894293448293,-0.8279467943069465,-1.5986338353828362
2013-04-05,-1.582997810347613,-0.9535045449130204,-1.6220311791311217,-1.6176985672287867,1.424488545397548,-0.4438379154231994,-0.7199839605929462,-1.49508115481956,-0.8252126351660726,-1.2281712952585013,-0.8279467943069465,-1.637659355100958
2013-04-08,-1.5885826517145598,-0.8191401741326945,-1.614575347155747,-1.6152108745163514,-1.4066428614584396,-0.4438379154231994,-0.7199839605929462,-1.49508115481956,-0.7967638090406608,-0.8843168929995175,-0.7615804231754545,-1.689693381391787
