Date,7 DAYS MA,7 DAYS STD DEV,14 DAYS MA,21 DAYS MA,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,Close
2012-10-17,3.0595334961269995,1.0536841776280819,3.007272842437572,2.938808748485355,0.008922841969554235,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0334440050274978,0.14724631377743386,1.0303115973748305,3.395285725007313
2012-10-18,3.1113498812723805,1.9153108949703785,3.0460310204761227,2.9645832671779937,0.7167056936835511,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0429269470693017,0.2618644478637618,1.0303115973748305,3.395285725007313
2012-10-19,3.176120298579044,1.9705232072437564,3.081559363668404,2.988209918173227,1.424488545397548,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0524098891111058,0.37648258195008977,1.0303115973748305,3.4862876401817133
2012-10-22,3.2538448121720522,1.7675592170815713,3.1203175417069553,3.016132325828026,-1.4066428614584396,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0808587152365174,0.7203369842090735,1.0966779685063226,3.304283809832913
2012-10-23,3.2991841171117295,0.6478180299084751,3.1493861832300345,3.0354632201636935,-0.6988600097444426,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0903416572783213,0.8349551182954015,1.0966779685063226,3.213281894658513
2012-10-24,3.3056611331923706,0.46725693003789887,3.162305586568439,3.0547941144993613,0.008922841969554235,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0998245993201252,0.9495732523817294,1.0966779685063226,3.304283809832913
2012-10-25,3.318615229478716,0.24863186842415672,3.1687652882376414,3.0698292521754635,0.7167056936835511,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.1093075413619293,1.0641913864680574,1.0966779685063226,3.349784542182343
2012-10-29,3.331569325765061,0.11785039442982263,3.1816846595993833,3.0977516385655086,-1.4066428614584396,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.1472393095291449,1.5226639228133692,1.1630443396378145,3.304283809832913
2012-10-30,3.318615229478716,0.09508619032822666,3.2010637646069906,3.119230400598583,-0.6988600097444426,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.156722251570949,1.637282056899697,1.1630443396378145,3.304283809832913
2012-10-31,3.3056611331923706,0.02490870837614988,3.226902539307136,3.1385612949342505,0.008922841969554235,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.1662051936127529,1.751900190986025,1.1630443396378145,3.0767792471346826
2012-11-01,3.2473677319663485,0.2274740149698314,3.236592075822608,3.145004919291222,0.7167056936835511,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.1756881356545568,-1.6866438316038133,1.1630443396378145,2.621770121738222
2012-11-02,3.1502121060063537,3.520838468713732,3.2107533011224616,3.1321176705772795,1.424488545397548,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.1851710776963607,-1.5720256975174853,1.1630443396378145,2.621770121738222
2012-11-05,3.066010576332704,4.9222566247483615,3.1719951230839114,3.1127867975063648,-1.4066428614584396,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.2136199038217725,-1.2281712952585013,1.2294107107693066,2.621770121738222
2012-11-06,2.9688549503727093,5.401091288991722,3.1300071101990903,3.0848644111163193,-0.6988600097444426,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.2231028458635764,-1.1135531611721734,1.2294107107693066,2.7127715864370825
2012-11-07,2.878176340493355,4.828330528394345,3.091248932160539,3.0633856278184926,0.008922841969554235,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.2325857879053803,-0.9989350270858456,1.2294107107693066,2.758272769262052
2012-11-08,2.800451826900347,3.749255385872509,3.0460310524527863,3.0504983791045492,0.7167056936835511,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.2420687299471842,-0.8843168929995175,1.2294107107693066,2.667270854087652
2012-11-09,2.709773217020993,1.643343092686579,2.9943534710758306,3.037611109125853,1.424488545397548,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.2515516719889883,-0.7696987589131896,1.2294107107693066,2.5762689389132523
2012-11-12,2.6385257195086265,-0.3684313421833321,2.92975648636047,3.0204280824875913,-1.4066428614584396,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.2800004981144,-0.42584435665420584,1.2957770819007985,2.5762689389132523
2012-11-13,2.632048639302922,-0.24863776443235394,2.8780789049835147,3.0010971881519235,-0.6988600097444426,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.2894834401562039,-0.3112262225678779,1.2957770819007985,2.5307682065638217
2012-11-14,2.6190945430165766,0.012918369040613631,2.8296311904294913,2.9710269127997186,0.008922841969554235,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.298966382198008,-0.19660808848154995,1.2957770819007985,2.5307682065638217
2012-11-19,2.6061404467302314,0.19528014807993324,2.7747237742062656,2.938808769750108,-1.4066428614584396,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.3463810924070274,0.37648258195008977,1.3621434530322907,2.5762689389132523
2012-11-20,2.5867093343632455,0.02490764402150266,2.7198163579830408,2.9065906267004973,-0.6988600097444426,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.3558640344488315,0.4911007160364177,1.3621434530322907,2.5307682065638217
2012-11-21,2.554324125709914,-0.6513345928246708,2.664908941759815,2.865780970331756,0.008922841969554235,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.3653469764906354,0.6057188501227456,1.3621434530322907,2.5762689389132523
2012-11-22,2.5413700294235686,-1.1374326286476129,2.6132313603828603,2.8271191816604206,0.7167056936835511,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.3748299185324393,0.7203369842090735,1.3621434530322907,2.5762689389132523
2012-11-23,2.5413700294235686,-1.1374326286476129,2.577703017190579,2.7841616363295194,1.424488545397548,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.3843128605742432,0.8349551182954015,1.3621434530322907,2.5762689389132523
2012-11-26,2.5413700294235686,-1.1374326286476129,2.574473150367646,2.7497956043177494,-1.4066428614584396,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.412761686699655,1.1788095205543854,1.4285098241637826,2.5762689389132523
2012-11-27,2.54784704550421,-1.179785636768611,2.5712432835447125,2.7197253289655445,-0.6988600097444426,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.422244628741459,1.2934276546407133,1.4285098241637826,2.5307682065638217
2012-11-28,2.54784704550421,-1.179785636768611,2.5647835818755103,2.6832114292563687,0.008922841969554235,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.4317275707832628,1.4080457887270412,1.4285098241637826,2.3032636438655913
2012-11-29,2.5089848207702365,0.3708513225480569,2.5357149723290946,2.633810280833249,0.7167056936835511,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.4412105128250667,1.5226639228133692,1.4285098241637826,2.212261728691191
2012-11-30,2.4636455158305597,1.4572166456919857,2.4969567942905435,2.5822612434479706,1.424488545397548,1.3424099307726218,1.3060228914074434,-1.8453483575350036,1.4506934548668708,1.637282056899697,1.4285098241637826,1.5297480405965
2012-12-03,2.3146735688502473,6.018662219955854,2.416210603367172,2.4984940630130823,-1.4066428614584396,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.4791422809922825,-1.4574075634311574,1.4948761952952747,1.9847571659929608
2012-12-04,2.2304720391765973,6.0520851056428056,2.3742225904823515,2.446945025627804,-0.6988600097444426,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.4886252230340864,-1.3427894293448293,1.4948761952952747,2.2577624610406217
2012-12-05,2.1851327342369204,5.4929936652962175,2.3516136506284746,2.4297619989895414,0.008922841969554235,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.4981081650758905,-1.2281712952585013,1.4948761952952747,2.3032636438655913
2012-12-06,2.1462705095029477,4.794670848796358,2.335464412443801,2.414726861313439,0.7167056936835511,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.5075911071176944,-1.1135531611721734,1.4948761952952747,2.2577624610406217
2012-12-07,2.1074082206439124,4.0313768230430265,2.316085307436194,2.3975438346751776,1.424488545397548,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.5170740491594983,-0.9989350270858456,1.4948761952952747,2.0302578983423913
2012-12-10,2.0685459317848767,3.8184425617468962,2.2773271293976425,2.3653256916255665,-1.4066428614584396,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.5455228752849102,-0.6550806248268617,1.5612425664267668,2.212261728691191
2012-12-11,2.0685459317848767,3.8184425617468962,2.254718189543766,2.3395511729329277,-0.6988600097444426,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.555005817326714,-0.5404624907405338,1.5612425664267668,2.212261728691191
2012-12-12,2.1657015577448715,0.8231069573749832,2.2288794148436195,2.318072410899854,0.008922841969554235,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.564488759368518,-0.42584435665420584,1.5612425664267668,2.1667605458662216
2012-12-13,2.191609686192499,0.15144866012513009,2.1998107733205403,2.2987415165641867,0.7167056936835511,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.5739717014103218,-0.3112262225678779,1.5612425664267668,2.212261728691191
2012-12-14,2.1851326701118574,0.0950860768960855,2.1739719986203947,2.281558511190678,1.424488545397548,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.5834546434521257,-0.19660808848154995,1.5612425664267668,2.075759081167361
2012-12-17,2.1527474614585262,0.03680952499589558,2.138443687404776,2.2600797491576046,-1.4066428614584396,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.6119034695775376,0.14724631377743386,1.6276089375582588,2.1667605458662216
2012-12-18,2.139793365172181,-0.1652364233199527,2.1126048807279667,2.242896722519342,-0.6988600097444426,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.6213864116193415,0.2618644478637618,1.6276089375582588,2.0302578983423913
2012-12-19,2.139793365172181,-0.1652364233199527,2.0932257757203594,2.2171222038267033,0.008922841969554235,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.6308693536611454,0.37648258195008977,1.6276089375582588,1.939255983167991
2012-12-20,2.1009310763131457,0.4388080560421304,2.0738466707127525,2.1891997961719043,0.7167056936835511,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.6403522957029493,0.4911007160364177,1.6276089375582588,1.939255983167991
2012-12-21,2.06206878745411,0.6040494057512918,2.1029152802591686,2.1591295208196994,1.424488545397548,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.6498352377447534,0.6057188501227456,1.6276089375582588,1.8937552508185609
2012-12-26,2.0232065627201368,0.8069580708793402,2.096455578589966,2.1269113777700888,0.008922841969554235,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.697249947953773,1.1788095205543854,1.6939753086897509,1.8937552508185609
2012-12-27,1.9778672577804604,0.4388070162432698,2.07061680388982,2.0946932347204785,0.7167056936835511,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.706732889995577,1.2934276546407133,1.6939753086897509,1.8937552508185609
2012-12-28,1.95195906520777,0.40025426350711935,2.0415481623667406,2.062475091670868,1.424488545397548,1.3424099307726218,1.5954524416932134,-1.8453483575350036,1.7162158320373808,1.4080457887270412,1.6939753086897509,2.0302578983423913
2013-01-02,1.9325279528407833,-0.40021118626394603,2.025398924182066,2.038848440675634,0.008922841969554235,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.7071262450538383,-1.5720256975174853,-1.6907096190163429,2.0302578983423913
2013-01-03,1.9325279528407833,-0.40021118626394603,2.025398924182066,2.0259611706969376,0.7167056936835511,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.6976433030120341,-1.4574075634311574,-1.6907096190163429,2.075759081167361
2013-01-04,1.9519591293328322,-0.06094402411752727,2.015709387666594,2.0195175463399666,1.424488545397548,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.6881603609702303,-1.3427894293448293,-1.6907096190163429,2.075759081167361
2013-01-07,1.9713903058248812,0.11784961078197018,2.0060198511511227,2.0452920650326063,-1.4066428614584396,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.6597115348448186,-0.9989350270858456,-1.624343247884851,2.0302578983423913
2013-01-08,1.9908214181918678,-0.060943774598997164,1.9963303146356508,2.047439932730012,-0.6988600097444426,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.6502285928030145,-0.8843168929995175,-1.624343247884851,2.0302578983423913
2013-01-09,2.0102525305588546,-0.40020959267248585,1.983410911297246,2.036700551713475,0.008922841969554235,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.6407456507612106,-0.7696987589131896,-1.624343247884851,1.8027533356441607
2013-01-10,1.9972984342725093,0.2591189895736256,1.964031806289639,2.013073900718241,0.7167056936835511,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.6312627087194067,-0.6550806248268617,-1.624343247884851,1.9847571659929608
2013-01-11,1.9908214181918678,0.2591189895736233,1.9511124349278972,2.000186652004299,1.424488545397548,-1.33696183852111,-1.588272611450256,-1.49508115481956,-1.6217797666776028,-0.5404624907405338,-1.624343247884851,1.9847571659929608
